technology,carrier,0,1,2,3,4,5,6,7,8,9,10,11,12,13
ASU,nitrogen,14181.865435979991,13935.055274237948,13688.245112495897,13441.434950753845,13194.624789011792,12947.814627269741,12701.00446552769,12454.19430378564,12207.384142043587,11966.482344461672,12903.787542977512,13645.308643432174,13382.746265581816,21985.38201276999
ASU,oxygen,14150.665332020835,13904.398152634625,13658.130973248406,13411.863793862187,13165.596614475966,12919.329435089749,12673.06225570353,12426.79507631731,12180.527896931093,11940.156083303857,12875.399210382964,13615.288964416623,13353.304223797537,21937.014172341896
BF_BOF,steel,120422.97411070649,114084.92284172194,107746.8715727374,101408.82030375284,95070.7690347683,88732.71776578375,82394.6657732335,76056.61522781463,69718.56395883008,63380.51268984553,57042.46142086097,50707.96003812057,44369.90876913601,17509.006539655078
BF_BOF_CCS,carbon,67.71996748222567,67.71996748222567,19544.580714437132,35568.17600656843,44460.52442142156,53509.90476327539,61396.4745947791,61477.7335409205,60734.3301527218,58579.37300788854,54258.977635244424,48426.10183640514,42373.26287452489,16721.101245370595
BF_BOF_CCS,coal,12.169278156555954,12.169278156555954,3512.1611543843524,6391.601228380347,7989.556238529455,9615.729885960589,11032.946484681805,11047.548717303413,10913.959128444107,10526.71332951757,9750.338281053424,8702.170500002003,7614.475338552123,3004.781893793096
DAC,carbon_liquid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33726319549042333,16.083169774992122,27.144402267783796,14964.455479811173,15905.439124977967,17569.783925979274
DRI,direct_reduced_iron,21930.675412187888,20783.211131014014,29742.349698327922,27498.523043449186,24276.999949949564,22510.118967105787,24133.791624476158,55994.21210210405,74210.18054502987,73479.18512613907,72748.1897072483,72016.99407477333,71285.99865588253,71712.49203116345
EAF,steel,56137.02552529348,62816.6152838165,69496.20504233957,76175.79480086261,82855.3845593856,89534.97431790868,96214.5640764317,102894.15383495473,109573.74359347777,116253.3333520008,122932.92311052384,129608.96298280272,136288.55274132575,163490.99346034488
SMR,carbon_methanol,78439.92289260894,78801.36013245124,79807.16579321274,78642.88817614983,73571.98760903983,69363.95425224201,68796.98746306673,68191.90621087031,67221.26243299976,66777.40428680234,66088.98759986444,63287.484030665975,39003.45726679632,17819.909122208486
SMR,electricity,14809.457442124569,14877.696793006795,15067.592901758566,14847.77728765709,13890.391260586723,13095.914536673146,12988.871206876856,12874.63186646217,12691.374059880218,12607.573903198136,12477.600832704264,11948.676984989737,7363.852731971146,3364.398842272962
SMR,hydrogen,358582.5046519266,360234.78917691996,364832.7579118296,359510.34594811354,336329.08621275355,317092.361662788,314500.5134837011,311734.42775937455,307297.1990605378,305268.13614810765,302121.08553763345,289314.2095534106,178301.51893392604,81462.4417015245
SMR_CCS,carbon,374.48999999999995,658.1325493271164,728.4583594069446,1603.7561689377962,3352.7775836541978,4859.983820817335,4929.1437808001465,5275.834000631167,5384.326013223644,6285.136443751606,6601.362015699558,6876.3565883077945,10688.546156411423,10741.756171372259
SMR_CCS,carbon_methanol,455.10937499999994,799.8138620294817,885.2792562237175,1949.0092330841276,4074.556091246421,5906.230337798845,5990.2789002779555,6411.603820211489,6543.451752181511,7638.186650392577,8022.48856074599,8356.683353846278,12989.552620638882,13054.21756937601
SMR_CCS,electricity,33.288,58.500671051299236,64.7518541695062,142.5561039055819,298.0246741025954,431.9985618504298,438.1461138489019,468.96302227832604,478.6067567309905,558.6787950001427,586.7877347288496,611.2316967384706,950.0929916810154,954.8227707886454
SMR_CCS,hydrogen,2080.5,3656.2919407062027,4046.9908855941376,8909.756494098869,18626.54213141221,26999.910115651863,27384.13211555637,29310.188892395377,29912.92229568691,34917.42468750892,36674.2334205531,38201.98104615441,59380.81198006346,59676.423174290336
anaerobic_digestion,biomethane,2334.8998261786,3196.0855068799024,4556.138116694098,10691.51588356878,42054.39867607952,94745.90208251285,134906.58149625338,175069.3791078067,227407.532461255,280497.39010953263,308119.7778475799,349297.4466808803,370107.68300147913,371874.852418989
biomass_to_coal_conversion,coal_for_cement,76804.00599905284,78391.01827520735,79912.14957499862,81433.28087478991,82780.24819792628,84127.21552106267,85474.18284419904,86675.59604016533,87857.39808185198,89239.68888485085,90621.97968784973,92004.2704908486,93386.5612938475,94377.89441859114
biomethane_DRI,natural_gas,0.0,115.97151064054648,363.20851489062,2463.3828388882794,8947.278616209416,16987.761759928188,22058.356753423068,52372.00603967721,85808.65822497767,97297.42373974356,107286.78128855054,128940.65980411008,169450.2815523221,188246.88231893617
biomethane_SMR,natural_gas,2199.330327758451,2695.481313799912,3807.0035242048793,7648.624339221626,32363.759767845564,76398.31764735578,104496.50525336603,113259.52678068976,131064.35741825291,161681.15748977187,179676.65404455079,191511.55694514984,165982.9672847733,105795.27303776988
biomethane_SMR_CCS,natural_gas,0.0,0.0,0.0,0.0,0.0,408.9883883750629,6895.839682787998,8417.25995107433,9605.713657667871,20650.61439022196,20359.093262075185,28206.953423109677,34261.03607112149,77501.77077645085
biomethane_haber_bosch,natural_gas,135.5694984201488,384.632682439443,385.9260775985984,579.5087054588755,743.3602920245452,950.834286853829,1455.8798066762647,1020.586336365379,928.803160356557,868.1944897952479,797.2492524033838,638.2765085107393,413.39809326228004,330.92628583217584
carbon_conversion,carbon_methanol,442.20996748222564,725.8525168093421,67.95845613461772,67.86565450495151,1157.837099142148,1209.4256569106908,1397.1412736164943,1814.4624792940956,1449.8441619382183,947.8944373895192,569.409050263183,299.2342944891845,4149.545510387107,17246.88512202579
