technology,carrier,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
ASU,nitrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASU,oxygen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAC,carbon_liquid,0.0,0.0,0.0,0.0,0.0,0.004525690585681969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14077.724564666361,10350.766935408652,10436.470521874899,10325.814071149878,10562.109430486371,10664.871283103961,10654.30342377317,10550.110434559103,10240.528367854995,10841.76476401698,10781.136721809144
SMR,electricity,2524.412963768713,2519.006162618137,3099.9445209967266,3299.4328107661663,3419.483062269619,3401.7274468582377,2354.4793896206356,2687.0883437653433,3003.9079624620804,3329.828781956023,3571.3419518007217,3635.0001810689814,3640.1046200109727,3640.1046200109727,3640.1046200109727,3640.1046200109727,2881.3496147361243,3177.0566469857763,3500.3946422629037,3816.0009739701486,4018.2908261217035,4170.500016378725,4308.904646957604,4436.722757927389,4496.06835323451,4186.468500480327,3627.153128582615
SMR,hydrogen,61123.800575513626,60992.88529341735,75059.18937038079,79889.41430426552,82796.20005495445,82366.28200625273,57009.18618936164,65062.67176187272,72733.84897002616,80625.3942362233,86473.17074578017,88014.53222927316,88138.12639251749,88138.12639251749,88138.12639251749,88138.12639251749,69766.33449724271,76926.3110650309,84755.31821459816,92397.11801380504,97295.1773879347,100980.62993653087,104331.83164546256,107426.70116046944,108863.64051415278,101367.27604068587,87824.53095841683
SMR_CCS,carbon,393.0279162071722,416.6947450472976,706.2621309601246,1251.0290241210512,2154.2009622087025,3617.1819702677744,9397.883313083894,9367.038773768369,9397.883313083894,9397.883313083894,9640.222003492638,10753.480176051615,12122.842599875386,13511.67168882173,14906.001567075764,16327.099677863536,20707.699218155074,20708.139205827865,20708.579193500656,20709.019181173448,20709.019181173448,20709.019181173448,20709.019181173448,20709.019181173448,20709.019181173448,23614.657523081896,26887.984868105414
SMR_CCS,electricity,34.93581477397087,37.039532893093124,62.778856085344415,111.20257992187122,191.48452997410692,321.5272862460244,835.3674056074574,832.6256687794107,835.3674056074574,835.3674056074574,856.9086225326789,955.8649045379213,1077.5860088778122,1201.0374834508207,1324.9779170734014,1451.2977491434256,1840.6843749471177,1840.723484962477,1840.7625949778362,1840.8017049931955,1840.8017049931955,1840.8017049931955,1840.8017049931955,1840.8017049931955,1840.8017049931955,2099.080668718391,2390.0430993871482
SMR_CCS,hydrogen,2183.488423373179,2314.97080581832,3923.678505334026,6950.161245116951,11967.783123381683,20095.455390376526,52210.46285046609,52039.104298713166,52210.46285046609,52210.46285046609,53556.78890829244,59741.55653362008,67349.12555486326,75064.84271567628,82811.11981708759,90706.10932146409,115042.77343419485,115045.2178101548,115047.66218611476,115050.10656207472,115050.10656207472,115050.10656207472,115050.10656207472,115050.10656207472,115050.10656207472,131192.5417948994,149377.69371169675
anaerobic_digestion,biomethane,475.7769895574788,475.7769895574788,509.1031588648186,606.9650800579186,704.8528359715024,802.7147571646024,33546.1292220706,33546.1292220706,33546.1292220706,33546.1292220706,33546.1292220706,33546.1292220706,33546.1292220706,33546.1292220706,33546.1292220706,33546.1292220706,33790.82501686871,33790.82501686871,33790.82501686871,33668.469020281686,191759.8925451351,196317.3235450151,209225.9627857159,216012.80457922647,224498.5999523446,237578.06159320148,274125.91753255617
biomethane_SMR,natural_gas,219.0888468807397,219.0888468807397,261.3080499719546,359.1699711650545,457.0577270786383,521.9469633720439,21105.475235656573,21321.093661590447,22089.614973906668,24047.490717447363,25081.675494845185,25008.605352150895,24688.125139485972,24388.630334996727,24083.28169272605,23971.155998979353,20013.693310034734,20862.880951010924,22220.518909528706,23406.574324409346,108784.90588833905,112932.35230202571,115485.02789879261,119089.74608038868,122831.79391715421,114488.33993775383,105380.43892355471
biomethane_SMR_CCS,natural_gas,256.6881426767392,256.6881426767392,247.79510889286408,247.79510889286408,247.79510889286408,280.7677937925585,12440.653986414032,12225.035560480159,11456.514248163938,9498.638504623243,8464.45372722542,8537.523869919713,8858.004082584634,9157.498887073876,9462.847529344557,9574.973223091252,13777.131706833976,12927.944065857786,11570.306107340006,10261.894695872334,82974.98665679604,83384.9712429894,93740.9348869233,96923.05849883781,101666.80603519041,123089.72165544766,168745.47860900147
carbon_conversion,carbon_methanol,393.0279162071722,416.6947450472976,706.2621309601246,892.8959888964432,1415.085424049957,2052.3048170430184,86.07156498783091,686.4711125345879,889.6174426927969,390.8670509462838,285.18705678021934,776.3201694640933,1679.1683527752152,2742.3591051322983,3961.1791526428733,312.1735542749359,71.63689919229523,262.4083752196174,270.2442278664817,340.95660901736375,286.7257471994184,589.8544562153081,953.4789974981763,1579.688935265416,2635.736992820703,2050.30957109521,2347.21251384274
carbon_evaporation,carbon,0.0,0.0,0.0,118.87488096050846,144.32556401221956,28.58421728910056,0.0,0.6796831548934632,0.38016355808993796,0.17665909122398663,0.12909884557979245,0.0,0.0,0.0,0.011721742293257011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_liquefaction,carbon_liquid,0.0,0.0,0.0,477.0079161851165,883.4411021709652,1593.4613705138563,9312.367209273547,8681.802805566158,8509.201495126672,9007.748382406318,9355.719506735482,9977.715467765005,10444.229708277655,10770.538379392114,10969.84611303509,16086.65657521134,21541.51229215087,21351.18080379634,21343.784938822268,21273.512545344176,22396.2664244256,23425.023401057504,24428.179832814105,25213.56468112522,25989.007714534193,29520.929554027225,33451.511755040156
electrolysis,hydrogen,420.1490960948252,420.1257890467326,506.22600077488687,529.9119248204635,490.26372382501,509.3972025780558,393.8637749704053,436.30074897743003,451.2909364776516,410.0333780011353,1040.0987138439957,1106.0699434962944,1148.6397764117307,1242.2707383568022,1305.7226847866923,1134.1617203892604,327.4829677362072,1042.4651356061186,1087.367933254576,1319.922960089123,987.3329901997371,852.5832404098054,936.8140780717799,1136.5936825517429,1524.433308109408,908.9260633463529,2245.5086142910386
electrolysis,oxygen,2.6213102105356145,2.6211647978625647,3.158344018834519,3.306120498954872,3.058755372944237,3.1781291468844897,2.4573160920403585,2.722080372870186,2.8156041526840685,2.558198245349083,6.489175875672689,6.90077037747338,7.166363565032788,7.750527136608089,8.146403830384175,7.076034973508596,2.0431662357061966,6.503939981046573,6.784088535575299,8.23499934799604,6.15997052585616,5.319266836916776,5.8447830330898345,7.091207985440323,9.510939409294595,5.670789709217895,14.00972824456179
gasification,hydrogen,261.8451059529289,261.8451059529289,261.8451059529289,261.8451059529289,261.8451059529289,421.3350900467731,1622.930036750656,1587.3241984918743,1609.4316226463939,1622.930036750656,1668.754072359222,1750.8501073014863,1853.1118188523399,1923.7189080130947,1923.7189080130947,1923.7189080130947,1923.7189080130947,1923.7189080130947,1923.7189080130947,1923.7189080130947,1753.4208431779152,1753.9111814881803,1750.5412692981547,1747.448070880398,1860.862792231976,1563.357532562774,352.62859775738946
gasification_CCS,carbon,0.0,0.0,0.0,0.0,0.0,0.0,0.5554611774833742,0.5554611774833742,0.5554611774833742,0.5554611774833742,0.5554611774833742,0.5554611774833742,0.5554611774833742,1.225795702681857,25.011976859904646,71.73045162273979,905.4499731880912,905.4499731880912,905.4499731880912,905.4499731880912,1973.97299045157,3305.858676099363,4672.639649138832,6084.234435217187,7915.725526181448,7956.581602040539,8910.739400777484
gasification_CCS,hydrogen,0.0,0.0,0.0,0.0,0.0,0.0,1.8093197963627823,1.8093197963627823,1.8093197963627823,1.8093197963627823,1.8093197963627823,1.8093197963627823,1.8093197963627823,3.992819878442531,81.47223732867964,233.64967955289836,2949.3484468667466,2949.3484468667466,2949.3484468667466,2949.3484468667466,6429.879447724984,10768.269303255256,15220.324590028771,19818.353209176505,25784.122235118724,25917.203915441496,29025.20977451949
hydrogen_compressor_low,hydrogen_low,1609.4150434114745,1717.629910264962,2799.338252989656,3823.588225846578,5716.638422104923,5941.720997771929,78.35895589396613,2806.9561235253177,3679.9210852668725,1399.2833511350661,353.6032049879859,144.60554465329938,293.48063701858547,495.2762917833724,516.9635310288267,428.9998960532391,0.0,269.66510259223196,330.6213156606701,480.1084197136855,411.32004327146166,1950.95433322824,3517.250147691546,6171.40317776251,10562.238941368521,8515.909311263751,8484.728219456545
hydrogen_decompressor,hydrogen,1609.4150434114747,1717.629910264962,2799.3382529896567,3823.588225846578,5716.638422104923,5941.720997771929,78.35895589396613,2806.956123525318,3679.9210852668725,1399.2833511350652,353.6032049879859,144.60554465329938,293.48063701858547,495.2762917833719,516.9635310288265,428.9998960532391,0.0,269.66510259223173,330.6213156606701,480.1084197136855,411.32004327145876,1950.9543332282378,3517.2501476915436,6171.403177762509,10562.238941368521,8515.909311263746,8484.72821945654
methanol_synthesis,methanol,9997.061826273999,9997.061826273999,12458.88624313214,13689.39352640167,14919.900809667552,16150.408092936392,17380.915376210574,18611.422659484084,19841.92994275899,21072.437226032613,22302.944509303845,23533.451792571712,24763.95907583918,25995.384804508634,27227.744098913274,28458.376600556985,29689.00910219588,30919.641603852127,32150.274105500124,33380.906607144454,34611.53910878457,35843.07756767806,37073.74117516847,38304.40478263791,39535.951380326995,40766.642473876396,41997.33356741533
pv_ground,electricity,0.0,0.0,0.0,0.0,1.378390353579674,2.008682407506313,149.62173074837273,149.62173074837273,149.62173074837273,149.62173074837273,325.2113834081124,455.2586926628369,571.8964847992806,748.2206146715816,860.9133092407889,1106.672482994212,17358.80641025739,17358.80641025739,17358.80641025739,17360.833235927366,17755.622206111373,18475.266583225843,19360.301293742745,20315.54583876273,21557.241949433268,22012.113661121668,25155.45763671701
syngas_SMR,carbon_methanol,13067.941931036341,13015.51333103634,15820.595319455848,16694.62855876936,16797.54668931906,16077.931324769155,12470.759478922859,13638.511723202231,15115.586772470977,17334.094582715254,18857.951940522154,18761.49753331315,17951.601983235705,16966.03317333587,15866.124985577022,19215.66789390451,15261.385671271844,16792.964990322027,18507.479932741116,20159.118346651063,21257.247053777064,21929.534110818324,22638.516865123598,23261.606542231228,23463.86989596666,22173.139800712892,19210.69649412747
