technology,carrier,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
ASU,nitrogen,14268.539829245292,14274.508705215612,14043.064902902486,15418.445218732053,15023.795970827674,14645.998900533583,15337.971539555563,14547.043530733787,13661.101346369585,13537.696265498562,13767.210600234226,13290.88610375651,13167.481022885482,13044.075942014457,12920.670861143431,12797.265780272406,12673.86069940138,12550.455618530355,12427.05053765933,12303.645456788303,13276.895721053263,12955.303469654833,12203.28342212351,12509.015382025542,12177.761416257476,11563.214971562149,11439.809890691124
ASU,oxygen,14237.149041620953,14243.10478606414,14012.1701601161,15384.524639250842,14990.743619691853,14613.77770295241,15304.228002168542,14515.040034966174,13631.046923407572,13507.913333714465,13736.92273691371,13261.646154328246,13138.512564635135,13015.378974942027,12892.245385248916,12769.111795555807,12645.978205862699,12522.844616169588,12399.71102647648,12276.57743678337,13247.686550466946,12926.801802021591,12176.436198594838,12481.495548185085,12150.970341141709,11537.775898624714,11414.642308931605
BF_BOF,steel,0.0,451.4094592326213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4014.3447526207647,0.0,0.0,0.0,2548.069134555788,1199.918996224635,0.0,0.0,0.0,0.0,5426.100968170473,0.0,7725.327643626146,5472.490453738324,1107.3873499615506,0.0,4668.050872304647
BF_BOF_CCS,carbon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3833.6992387528303,0.0,0.0,0.0,1678.5964123729636,314.06811538499824,0.0,0.0,0.0,0.0,10.029080737727751,0.0,5165.008830231844,5226.2283833201,1057.554919213281,0.0,4457.988583050937
BF_BOF_CCS,coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.9157532038836,0.0,0.0,0.0,301.64377530342153,56.438040334684175,0.0,0.0,0.0,0.0,1.802225808569677,0.0,928.1520867926624,939.153240482622,190.04261898262658,0.0,801.1005483742534
DAC,carbon_liquid,13842.087809198621,13367.39454633197,16361.613343983146,20275.069799378733,24196.830166250646,33382.4698702878,32700.297027709334,47749.58992565696,35098.83186679114,44179.94331863187,42649.48485353445,53169.79237825488,52763.36021432853,59835.909582415676,66245.7185981587,78091.83176609513,88859.06931073715,77667.8572370648,75649.93544204936,98960.68873250784,90058.95688571363,109027.33535560899,68610.71505838062,83269.0712495195,108195.23826007097,134792.54988135953,258063.09416385382
DRI,direct_reduced_iron,88920.97255342273,96554.92986031072,88828.6253580648,88130.768790395,100155.75903466769,90657.15614579369,92672.94846941385,93671.00864707763,82496.15359415392,91387.68713408589,81819.62848841111,85927.20713543361,88645.09114233807,81204.18221447486,97325.93427654593,84010.54462524044,78953.43348839387,84209.91067631955,95964.91315267405,76671.10041087122,74286.72409886979,77930.57606601785,74441.21454182282,74024.04380410173,73726.00486392397,73244.23075523105,83492.44910920424
EAF,steel,176559.999636,176108.59017676735,176901.53812553844,177072.30737030774,177243.07661507698,177413.84585984616,177584.61510461546,177755.3843493847,177926.1535941539,178096.92283892317,174253.34733107165,178438.46132846162,178609.2305732309,178779.99981800013,176402.69992821358,177921.61931131396,179292.30755230784,179463.0767970771,179633.84604184632,179804.61528661556,174549.28356321435,180146.15377615404,172591.59537729714,175015.2018119542,179551.07416050023,180829.23075523102,176331.94912769532
SMR,carbon_methanol,0.0,0.0,774.11627339039,76.45837499999999,10.510153786723883,60.074437499999995,43.69050000000001,32.767875000000004,0.0,10.922625000000002,0.0,0.0,0.0,1223.5899113458113,0.0,0.0,0.0,0.0,667.799712822979,0.0,0.0,0.0,1370.0263822664251,0.0,480.4121796322496,32155.605081970927,53846.39192748339
SMR,electricity,0.0,0.0,146.15315241610566,14.435341199999998,1.9843170349334693,11.342053799999999,8.248766400000001,6.186574800000001,0.0,2.0621916000000002,0.0,0.0,0.0,231.01377526208915,0.0,0.0,0.0,0.0,126.08058578097842,0.0,0.0,0.0,258.66098097190104,0.0,90.70181951456873,6070.978239476112,10166.198795908864
SMR,hydrogen,0.0,0.0,3538.8172497846404,349.52399999999994,48.04641731073775,274.626,199.728,149.796,0.0,49.932,0.0,0.0,0.0,5593.553880437994,0.0,0.0,0.0,0.0,3052.7986871907606,0.0,0.0,0.0,6262.977747503657,0.0,2196.1699640331412,146997.05180329568,246154.93452563835
SMR_CCS,carbon,0.0,0.0,0.0,0.0,0.0,298.31055131181614,0.0,0.0,299.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.5065521819529,1484.1046389574706,0.0,6865.263890395848,13029.056681138232,10297.8219948015,5718.043628239105,207.97021001684394
SMR_CCS,carbon_methanol,0.0,0.0,0.0,0.0,0.0,362.53018388588765,0.0,0.0,364.08750000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.83087938779,1803.5993876219259,0.0,8343.202644578289,15833.92304999438,12514.71422979349,6949.011353762801,252.7415746732478
SMR_CCS,electricity,0.0,0.0,0.0,0.0,0.0,26.516493449939215,0.0,0.0,26.6304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.733915749506927,131.92041235177516,0.0,610.2456791462976,1158.1383716567318,915.3619550934667,508.2705447323649,18.486240890386128
SMR_CCS,hydrogen,0.0,0.0,0.0,0.0,0.0,1657.2808406212007,0.0,0.0,1664.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1608.3697343441827,8245.025771985947,0.0,38140.3549466436,72383.64822854575,57210.12219334167,31766.90904577281,1155.390055649133
